#NAME=The right way
#AUTHOR=Grym
#BG_COLOR=70, 130, 180
#WIDTH=9
#HEIGHT=40


00,00,35,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,01,00,00,00,00,00,00
00,00,01,00,00,00,00,00,00
00,00,01,00,00,00,00,00,00
00,00,01,00,00,00,00,00,00
00,00,01,00,00,00,00,00,00
00,00,01,00,00,08,00,00,00
00,00,01,00,00,01,00,00,00
00,00,01,00,00,01,00,00,00
00,00,01,00,00,01,00,00,00
00,00,01,00,00,21,00,00,00
00,00,01,00,00,01,00,00,00
00,00,01,00,00,01,00,00,00
00,00,11,00,00,04,00,00,00
00,00,01,00,00,01,00,00,00
00,00,01,00,00,01,00,00,00
00,00,01,00,00,01,00,00,00
00,00,01,00,00,01,00,00,00
00,00,01,00,00,01,00,00,00
00,00,01,00,00,01,00,00,00
00,00,08,00,00,11,00,00,00
00,00,00,00,00,01,00,00,00
00,00,00,00,00,01,00,00,00
00,00,00,00,00,01,00,00,00
00,00,00,00,00,01,00,00,00
00,00,00,00,00,08,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00
