#NAME=The right way
#AUTHOR=Grym
#BG_COLOR=70, 130, 180
#WIDTH=9
#HEIGHT=40


07,01,08,37,08,01,21,04,21
08,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,01
01,04,04,31,04,04,04,04,08
01,04,04,31,04,04,07,18,07
01,04,04,31,04,04,01,04,08
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
01,04,04,31,04,04,01,04,01
21,04,04,31,04,04,01,04,01
22,04,04,08,04,04,08,04,22
